Competitor Component Name (1017),Competitor CVEs,Confidence,Sonatype Component Name (1179),Sonatype CVEs,Sonatype Occurence Path
ant:ant-jai:1.6.5,,10,ant:ant-jai:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-jai:1.6.5?type=jar:3fc10d0e6abcc118bad2
ant:ant-javamail:1.6.5,,10,ant:ant-javamail:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-javamail:1.6.5?type=jar:52ead023c02981f2e492
ant:ant-jdepend:1.6.5,,10,ant:ant-jdepend:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-jdepend:1.6.5?type=jar:80773f2b2589f3579d79
ant:ant-jmf:1.6.5,,10,ant:ant-jmf:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-jmf:1.6.5?type=jar:aef22f37467a1ccd655e
ant:ant-jsch:1.6.5,"BDSA-2018-1836, CVE-2020-1945, BDSA-2012-0078, BDSA-2020-2577, BDSA-2021-2083, BDSA-2021-2085",10,ant:ant-jsch:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-jsch:1.6.5?type=jar:c3e2cc7fa943bde016bc
ant:ant-junit:1.6.5,"BDSA-2018-1836, CVE-2020-1945, BDSA-2012-0078, BDSA-2020-2577, BDSA-2021-2083, BDSA-2021-2085",10,ant:ant-junit:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-junit:1.6.5?type=jar:9e8e789512d471a99c70
ant:ant-launcher:1.6.5,"BDSA-2018-1836, CVE-2020-1945, BDSA-2012-0078, BDSA-2020-2577, BDSA-2021-2083, BDSA-2021-2085",10,ant:ant-launcher:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-launcher:1.6.5?type=jar:b06fd72d7cabd5ec39ce
ant:ant-netrexx:1.6.5,,10,ant:ant-netrexx:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-netrexx:1.6.5?type=jar:80efc3d52e5c1b6e6827
ant:ant-nodeps:1.6.5,,10,ant:ant-nodeps:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-nodeps:1.6.5?type=jar:b7d6d2c7092f9f078c76
ant:ant-starteam:1.6.5,,10,ant:ant-starteam:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-starteam:1.6.5?type=jar:4348c57c668aaf3bde5c
ant:ant-stylebook:1.6.5,,10,ant:ant-stylebook:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-stylebook:1.6.5?type=jar:0afbaf6f91ca59712674
ant:ant-swing:1.6.5,,10,ant:ant-swing:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-swing:1.6.5?type=jar:33e0f7bdecd27089b9b0
ant:ant-trax:1.6.5,,10,ant:ant-trax:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-trax:1.6.5?type=jar:c4112bed40960507ce86
ant:ant-vaj:1.6.5,,10,ant:ant-vaj:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-vaj:1.6.5?type=jar:be0cbd58808634f0aeb1
ant:ant-weblogic:1.6.5,,10,ant:ant-weblogic:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-weblogic:1.6.5?type=jar:2edc62f4c671789afc86
ant:ant-xalan1:1.6.5,,10,ant:ant-xalan1:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-xalan1:1.6.5?type=jar:b3c5259e184794122d66
ant:ant-xslp:1.6.5,,10,ant:ant-xslp:1.6.5,,OLv24-bom.xml/pkg:maven\ant\ant-xslp:1.6.5?type=jar:aa347abed46f37e91c1f
ant:ant:1.6.2,"BDSA-2018-1836, CVE-2020-1945, BDSA-2012-0078, BDSA-2020-2577, BDSA-2021-2083, BDSA-2021-2085",10,ant:ant:1.6.2,"CVE-2012-2098, CVE-2020-1945, CVE-2021-36374, sonatype-2018-0330",OLv24-bom.xml/pkg:maven\ant\ant:1.6.2?type=jar:f43d0b2267d8ac1a86f0
ant:ant:1.6.5,"BDSA-2018-1836, CVE-2020-1945, BDSA-2012-0078, BDSA-2020-2577, BDSA-2021-2083, BDSA-2021-2085",10,ant:ant:1.6.5,"CVE-2012-2098, CVE-2020-1945, CVE-2021-36374, sonatype-2018-0330",OLv24-bom.xml/pkg:maven\ant\ant:1.6.5?type=jar:7d18faf23df1a5c3a436
antlr:antlr:2.7.6rc1,,10,antlr:antlr:2.7.6rc1,,OLv24-bom.xml/pkg:maven\antlr\antlr:2.7.6rc1?type=jar:48f148c909e5ad335510
aopalliance:aopalliance:1.0,,10,aopalliance:aopalliance:1.0,,OLv24-bom.xml/pkg:maven\aopalliance\aopalliance:1.0?type=jar:0235ba8b489512805ac1
xerces:xercesImpl:2.7.1,"CVE-2009-2625, CVE-2013-4002, CVE-2012-0881, CVE-2022-23437",10,apache-xerces:xercesImpl:2.7.1,"CVE-2009-2625, CVE-2012-0881, CVE-2013-4002, CVE-2022-23437, sonatype-2017-0348, CVE-2017-10355",OLv24-bom.xml/pkg:maven\apache-xerces\xercesImpl:2.7.1?type=jar:4e647b47d0f5d9829d6e
asm:asm:3.1,,10,asm:asm:3.1,,OLv24-bom.xml/pkg:maven\asm\asm:3.1?type=jar:c157def142714c544bde
c3p0:c3p0:0.9.1.2,"CVE-2018-20433, CVE-2019-5427",10,c3p0:c3p0:0.9.1.2,sonatype-2019-0096,OLv24-bom.xml/pkg:maven\c3p0\c3p0:0.9.1.2?type=jar:4ea71601f844c4b90d22
cglib:cglib:2.1_3,,10,cglib:cglib:2.1,,OLv24-bom.xml/pkg:maven\cglib\cglib:2.1?type=jar:19d256d0277b351546ac
cglib:cglib:2.1_3,,10,cglib:cglib:2.1_3,,OLv24-bom.xml/pkg:maven\cglib\cglib:2.1_3?type=jar:d3851e366b9fe8b7d821
ch.qos.reload4j:reload4j:1.2.21,,10,ch.qos.reload4j:reload4j:1.2.21,"sonatype-2022-5401, sonatype-2023-2736",OLv24-bom.xml/pkg:maven\ch.qos.reload4j\reload4j:1.2.21?type=jar:b47283a6f6c23df39f0e
com.fasterxml.jackson.core:jackson-annotations:2.15.2,,10,com.fasterxml.jackson.core:jackson-annotations:2.15.2,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-annotations:2.15.2?type=jar:4724a65ac8e8d156a248
com.fasterxml.jackson.core:jackson-annotations:2.2.4,,10,com.fasterxml.jackson.core:jackson-annotations:2.2.4,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-annotations:2.2.4?type=jar:9de62c96bb3e17eb909c
com.fasterxml.jackson.core:jackson-annotations:2.9.10,,10,com.fasterxml.jackson.core:jackson-annotations:2.9.10,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-annotations:2.9.10?type=jar:53ab2f0f92e87ea4874c
com.fasterxml.jackson.core:jackson-annotations:2.9.6,,10,com.fasterxml.jackson.core:jackson-annotations:2.9.6,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-annotations:2.9.6?type=jar:6a0f0f154edaba000677
com.fasterxml.jackson.core:jackson-core:2.15.2,,10,com.fasterxml.jackson.core:jackson-core:2.15.2,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-core:2.15.2?type=jar:a6fe1836469a69b3ff66
com.fasterxml.jackson.core:jackson-core:2.2.4,"BDSA-2018-3579, BDSA-2022-4307",10,com.fasterxml.jackson.core:jackson-core:2.2.4,"sonatype-2017-0355, sonatype-2022-6438",OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-core:2.2.4?type=jar:95705b2e89a4101f2a82
com.fasterxml.jackson.core:jackson-core:2.9.10,BDSA-2022-4307,10,com.fasterxml.jackson.core:jackson-core:2.9.10,sonatype-2022-6438,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-core:2.9.10?type=jar:66b715dec9dd8b0f39f3
com.fasterxml.jackson.core:jackson-core:2.9.6,"BDSA-2018-3579, BDSA-2022-4307",10,com.fasterxml.jackson.core:jackson-core:2.9.6,sonatype-2022-6438,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-core:2.9.6?type=jar:4e393793c37c77e042cc
com.fasterxml.jackson.core:jackson-databind:2.15.2,CVE-2023-35116,10,com.fasterxml.jackson.core:jackson-databind:2.15.2,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-databind:2.15.2?type=jar:9353b021f10c307c0032
com.fasterxml.jackson.core:jackson-databind:2.2.4,"CVE-2017-7525, CVE-2017-15095, CVE-2017-17485, CVE-2018-5968, CVE-2018-7489, CVE-2018-12022, BDSA-2018-1946, BDSA-2018-4043, BDSA-2018-4046, CVE-2018-19362, BDSA-2018-4532, CVE-2018-14718, BDSA-2018-4608, CVE-2018-14719, CVE-2018-11307, CVE-2019-12086, CVE-2019-12384, CVE-2019-12814, CVE-2019-14379, CVE-2019-14439, CVE-2019-14540, CVE-2019-16335, CVE-2019-16943, CVE-2019-16942, CVE-2019-17267, CVE-2019-17531, CVE-2019-20330, CVE-2019-14892, BDSA-2019-4214, CVE-2020-8840, CVE-2020-9548, CVE-2020-9547, BDSA-2020-0363, CVE-2020-10673, BDSA-2020-0486, BDSA-2020-0553, BDSA-2019-4338, BDSA-2020-0582, BDSA-2020-0583, BDSA-2020-0584, BDSA-2020-0689, BDSA-2020-0690, BDSA-2020-1417, BDSA-2020-1416, BDSA-2020-1415, BDSA-2020-1428, CVE-2020-24616, BDSA-2019-4644, CVE-2020-24750, BDSA-2020-2965, CVE-2020-35491, CVE-2020-35490, CVE-2020-35728, CVE-2020-36179, CVE-2020-36184, CVE-2020-36185, CVE-2020-36181, CVE-2020-36180, CVE-2020-36186, CVE-2020-36187, CVE-2020-36188, CVE-2020-36189, CVE-2020-36183, CVE-2020-36182, CVE-2021-20190, CVE-2022-42003, CVE-2022-42004, CVE-2020-10650",10,com.fasterxml.jackson.core:jackson-databind:2.2.4,"CVE-2017-7525, CVE-2020-36518, CVE-2022-42004, sonatype-2016-0593",OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-databind:2.2.4?type=jar:906cf5deb56ec1fb3ecb
com.fasterxml.jackson.core:jackson-databind:2.9.10,"CVE-2019-16943, CVE-2019-16942, CVE-2019-17531, CVE-2019-20330, CVE-2020-8840, CVE-2020-9548, CVE-2020-9547, CVE-2020-9546, CVE-2020-10673, CVE-2020-10672, CVE-2020-10969, CVE-2020-10968, CVE-2020-11111, CVE-2020-11112, CVE-2020-11113, CVE-2020-11619, CVE-2020-11620, CVE-2020-14061, CVE-2020-14062, CVE-2020-14060, CVE-2020-14195, CVE-2020-24616, CVE-2020-24750, CVE-2020-25649, CVE-2020-35491, CVE-2020-35490, CVE-2020-35728, CVE-2020-36179, CVE-2020-36184, CVE-2020-36185, CVE-2020-36181, CVE-2020-36180, CVE-2020-36186, CVE-2020-36187, CVE-2020-36188, CVE-2020-36189, CVE-2020-36183, CVE-2020-36182, CVE-2021-20190, CVE-2020-36518, CVE-2022-42003, CVE-2022-42004, CVE-2020-10650",10,com.fasterxml.jackson.core:jackson-databind:2.9.10,"CVE-2019-16942, CVE-2019-16943, CVE-2019-17531, CVE-2020-25649, CVE-2020-36518, CVE-2022-42003, CVE-2022-42004",OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-databind:2.9.10?type=jar:e201bb70b7469ba18dd5
com.fasterxml.jackson.core:jackson-databind:2.9.6,"CVE-2018-19360, CVE-2018-19361, CVE-2018-19362, CVE-2018-14721, CVE-2018-14718, CVE-2018-14720, CVE-2018-14719, CVE-2019-12086, CVE-2019-12384, CVE-2019-12814, CVE-2019-14379, CVE-2019-14439, CVE-2019-14540, CVE-2019-16335, CVE-2019-16943, CVE-2019-16942, CVE-2019-17267, CVE-2019-17531, CVE-2019-20330, CVE-2019-14892, CVE-2019-14893, CVE-2020-8840, CVE-2020-9548, CVE-2020-9547, CVE-2020-9546, CVE-2020-10673, CVE-2020-10672, CVE-2020-10969, CVE-2020-10968, CVE-2020-11111, CVE-2020-11112, CVE-2020-11113, CVE-2020-11619, CVE-2020-11620, CVE-2020-14061, CVE-2020-14062, CVE-2020-14060, CVE-2020-14195, CVE-2020-24616, CVE-2020-24750, CVE-2020-25649, CVE-2020-35491, CVE-2020-35490, CVE-2020-35728, CVE-2020-36179, CVE-2020-36184, CVE-2020-36185, CVE-2020-36181, CVE-2020-36180, CVE-2020-36186, CVE-2020-36187, CVE-2020-36188, CVE-2020-36189, CVE-2020-36183, CVE-2020-36182, CVE-2021-20190, CVE-2020-36518, CVE-2022-42003, CVE-2022-42004, CVE-2020-10650, CVE-2023-35116",10,com.fasterxml.jackson.core:jackson-databind:2.9.6,"CVE-2018-14718, CVE-2018-14719, CVE-2018-14720, CVE-2018-14721, CVE-2020-25649, CVE-2020-36518, CVE-2022-42003, CVE-2022-42004",OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.core\jackson-databind:2.9.6?type=jar:cfa4f316351a91bfd95c
com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.6.3,,10,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.6.3,,OLv24-bom.xml/pkg:maven\com.fasterxml.jackson.module\jackson-module-jaxb-annotations:2.6.3?type=jar:580688f0b8d0dd31fe33
com.fasterxml.uuid:java-uuid-generator:3.1.4,,10,com.fasterxml.uuid:java-uuid-generator:3.1.4,,OLv24-bom.xml/pkg:maven\com.fasterxml.uuid\java-uuid-generator:3.1.4?type=jar:ae83b2b74ee694812130
com.fasterxml.woodstox:woodstox-core:6.2.1,CVE-2022-40152,10,com.fasterxml.woodstox:woodstox-core:6.2.1,CVE-2022-40152,OLv24-bom.xml/pkg:maven\com.fasterxml.woodstox\woodstox-core:6.2.1?type=jar:1600925b1ec7c7a3403c
com.github.marianobarrios:linked-blocking-multi-queue:0.4.0,,10,com.github.marianobarrios:linked-blocking-multi-queue:0.4.0,,OLv24-bom.xml/pkg:maven\com.github.marianobarrios\linked-blocking-multi-queue:0.4.0?type=jar:9bc713d7b211a192c5d5
com.google.code.gson:gson:2.8.5,CVE-2022-25647,10,com.google.code.gson:gson:2.8.5,"sonatype-2021-1694, CVE-2022-25647",OLv24-bom.xml/pkg:maven\com.google.code.gson\gson:2.8.5?type=jar:f645ed69d595b24d4cf8
com.google.guava:guava:18.0,"CVE-2018-10237, CVE-2020-8908, CVE-2023-2976",10,com.google.guava:guava:18.0,"CVE-2018-10237, CVE-2023-2976, sonatype-2020-0926, CVE-2020-8908",OLv24-bom.xml/pkg:maven\com.google.guava\guava:18.0?type=jar:cce0823396aa693798f8
com.google.inject:guice:4.2.2,,10,com.google.inject:guice:4.2.2,,OLv24-bom.xml/pkg:maven\com.google.inject\guice:4.2.2?type=jar:6dacbe18e5eaa7f6c9c3
com.google.protobuf:protobuf-java:3.17.3,"BDSA-2022-0051, CVE-2022-3171, CVE-2022-3510, CVE-2022-3509",10,com.google.protobuf:protobuf-java:3.17.3,"CVE-2021-22569, CVE-2022-3171, CVE-2022-3509, CVE-2022-3510",OLv24-bom.xml/pkg:maven\com.google.protobuf\protobuf-java:3.17.3?type=jar:313b1861fa9312dd71e1
com.googlecode.json-simple:json-simple:1.1.1,,10,com.googlecode.json-simple:json-simple:1.1.1,,OLv24-bom.xml/pkg:maven\com.googlecode.json-simple\json-simple:1.1.1?type=jar:c9ad4a0850ab676c5c64
com.hynnet:jacob:1.18,,10,com.hynnet:jacob:1.18,,OLv24-bom.xml/pkg:maven\com.hynnet\jacob:1.18?type=jar:05955c5e5d26b8ccfaa9
com.ibm.icu:icu4j:4.0.1,"CVE-2011-4599, CVE-2014-7923, CVE-2014-7926, CVE-2014-7940, CVE-2015-5922, CVE-2014-9654, CVE-2016-6293",10,com.ibm.icu:icu4j:4.0.1,,OLv24-bom.xml/pkg:maven\com.ibm.icu\icu4j:4.0.1?type=jar:06362db7a2556bb58a04
com.jcraft:jsch:0.1.45,CVE-2016-5725,10,com.jcraft:jsch:0.1.45,CVE-2016-5725,OLv24-bom.xml/pkg:maven\com.jcraft\jsch:0.1.45?type=jar:b05b43c4a9220e54563c
com.jcraft:jsch:0.1.55,,10,com.jcraft:jsch:0.1.55,,OLv24-bom.xml/pkg:maven\com.jcraft\jsch:0.1.55?type=jar:bbd40e5aa7aa3cfad5db
com.lowagie:itext:2.1.3,,10,com.lowagie:itext:2.1.3,CVE-2017-9096,OLv24-bom.xml/pkg:maven\com.lowagie\itext:2.1.3?type=jar:2dd285d08a0170e4fc9e
com.microsoft.sqlserver:mssql-jdbc:6.2.2.jre8,,10,com.microsoft.sqlserver:mssql-jdbc:6.2.2.jre8,,OLv24-bom.xml/pkg:maven\com.microsoft.sqlserver\mssql-jdbc:6.2.2.jre8?type=jar:a9ee2b0234f623f49fad
com.sun.activation:jakarta.activation:2.0.0,,10,com.sun.activation:jakarta.activation:2.0.0,,OLv24-bom.xml/pkg:maven\com.sun.activation\jakarta.activation:2.0.0?type=jar:f4e7519148dee347c766
com.sun.istack:istack-commons-runtime:3.0.8,,10,com.sun.istack:istack-commons-runtime:3.0.8,,OLv24-bom.xml/pkg:maven\com.sun.istack\istack-commons-runtime:3.0.8?type=jar:d6a97364045aa6b99bf2
com.sun.jersey:jersey-core:1.17,BDSA-2015-0789,10,com.sun.jersey:jersey-core:1.17,,OLv24-bom.xml/pkg:maven\com.sun.jersey\jersey-core:1.17?type=jar:ea723f958123e794f5c0
com.sun.jersey:jersey-json:1.17,,10,com.sun.jersey:jersey-json:1.17,,OLv24-bom.xml/pkg:maven\com.sun.jersey\jersey-json:1.17?type=jar:e676aa8f1b09027aecba
com.sun.jersey:jersey-server:1.17,,10,com.sun.jersey:jersey-server:1.17,,OLv24-bom.xml/pkg:maven\com.sun.jersey\jersey-server:1.17?type=jar:f3ec0882700751d45d86
com.sun.jersey:jersey-servlet:1.17,,10,com.sun.jersey:jersey-servlet:1.17,,OLv24-bom.xml/pkg:maven\com.sun.jersey\jersey-servlet:1.17?type=jar:ab4ff82bbc5e86761bf9
com.sun.mail:jakarta.mail:2.0.0,,10,com.sun.mail:jakarta.mail:2.0.0,,OLv24-bom.xml/pkg:maven\com.sun.mail\jakarta.mail:2.0.0?type=jar:409efff67e50a231b965
com.sun.mail:javax.mail:1.5.6,,10,com.sun.mail:javax.mail:1.5.6,,OLv24-bom.xml/pkg:maven\com.sun.mail\javax.mail:1.5.6?type=jar:ab5daef2f881c42c8e28
com.sun.mail:javax.mail:1.6.2,,10,com.sun.mail:javax.mail:1.6.2,,OLv24-bom.xml/pkg:maven\com.sun.mail\javax.mail:1.6.2?type=jar:935151eb71beff17a2ff
com.sun.xml.bind:jaxb-core:2.2.11,,10,com.sun.xml.bind:jaxb-core:2.2.11,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-core:2.2.11?type=jar:c3f87d654f8d5943cd08
com.sun.xml.bind:jaxb-core:3.0.0,,10,com.sun.xml.bind:jaxb-core:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-core:3.0.0?type=jar:6aae6e87468c15dfe5ff
com.sun.xml.bind:jaxb-impl:2.2.11,,10,com.sun.xml.bind:jaxb-impl:2.2.11,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-impl:2.2.11?type=jar:a49ce57aee680f9435f4
com.sun.xml.bind:jaxb-impl:3.0.0,,10,com.sun.xml.bind:jaxb-impl:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-impl:3.0.0?type=jar:da6cc5533db0f41078f4
com.sun.xml.bind:jaxb-jxc:2.2.11,,10,com.sun.xml.bind:jaxb-jxc:2.2.11,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-jxc:2.2.11?type=jar:ea5dff618da5f8bcc037
com.sun.xml.bind:jaxb-xjc:3.0.0,,10,com.sun.xml.bind:jaxb-xjc:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.bind\jaxb-xjc:3.0.0?type=jar:1925fb7f6a11aa2312ea
com.sun.xml.fastinfoset:FastInfoset:1.2.16,,10,com.sun.xml.fastinfoset:FastInfoset:1.2.16,,OLv24-bom.xml/pkg:maven\com.sun.xml.fastinfoset\FastInfoset:1.2.16?type=jar:4eb6a0adad553bf759ff
com.sun.xml.fastinfoset:FastInfoset:2.0.0,,10,com.sun.xml.fastinfoset:FastInfoset:2.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.fastinfoset\FastInfoset:2.0.0?type=jar:5a2390fed950856eaba2
com.sun.xml.messaging.saaj:saaj-impl:2.0.0,,10,com.sun.xml.messaging.saaj:saaj-impl:2.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.messaging.saaj\saaj-impl:2.0.0?type=jar:76e796f8b56a0fa1ab92
com.sun.xml.stream.buffer:streambuffer:2.0.1,,10,com.sun.xml.stream.buffer:streambuffer:2.0.1,,OLv24-bom.xml/pkg:maven\com.sun.xml.stream.buffer\streambuffer:2.0.1?type=jar:ed2cd5233d9a56c6c1ab
com.sun.xml.ws:jaxws-eclipselink-plugin:3.0.0,,10,com.sun.xml.ws:jaxws-eclipselink-plugin:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.ws\jaxws-eclipselink-plugin:3.0.0?type=jar:05e3177d9829713bc3e3
com.sun.xml.ws:jaxws-rt:3.0.0,,10,com.sun.xml.ws:jaxws-rt:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.ws\jaxws-rt:3.0.0?type=jar:d7daedbff650b8a15876
com.sun.xml.ws:jaxws-tools:3.0.0,,10,com.sun.xml.ws:jaxws-tools:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.ws\jaxws-tools:3.0.0?type=jar:f6e72133e8eb7288b5b7
com.sun.xml.ws:sdo-eclipselink-plugin:3.0.0,,10,com.sun.xml.ws:sdo-eclipselink-plugin:3.0.0,,OLv24-bom.xml/pkg:maven\com.sun.xml.ws\sdo-eclipselink-plugin:3.0.0?type=jar:ff4cf48df1f1ce77dd17
com.thoughtworks.xstream:xstream:1.4.10,"CVE-2013-7285, CVE-2019-10173, CVE-2020-26217, CVE-2020-26258, CVE-2020-26259, CVE-2021-21351, CVE-2021-21347, CVE-2021-21350, CVE-2021-21341, CVE-2021-21349, CVE-2021-21346, CVE-2021-21344, CVE-2021-21343, CVE-2021-21342, CVE-2021-21348, CVE-2021-21345, CVE-2021-29505, CVE-2021-39144, CVE-2021-39154, CVE-2021-39151, CVE-2021-39149, CVE-2021-39153, CVE-2021-39139, CVE-2021-39150, CVE-2021-39141, CVE-2021-39140, CVE-2021-39152, CVE-2021-39145, CVE-2021-39146, CVE-2021-39147, CVE-2021-39148, CVE-2021-43859, CVE-2022-40151, CVE-2022-41966",10,com.thoughtworks.xstream:xstream:1.4.10,"CVE-2013-7285, CVE-2019-10173, CVE-2020-26217, CVE-2020-26258, CVE-2020-26259, CVE-2021-21341, CVE-2021-21342, CVE-2021-21343, CVE-2021-21344, CVE-2021-21345, CVE-2021-21346, CVE-2021-21347, CVE-2021-21348, CVE-2021-21349, CVE-2021-21350, CVE-2021-21351, CVE-2021-43859, CVE-2022-40151, CVE-2022-41966",OLv24-bom.xml/pkg:maven\com.thoughtworks.xstream\xstream:1.4.10?type=jar:dfecae23647abc9d9fd0
commons-beanutils:commons-beanutils:1.9.3,"CVE-2014-0114, CVE-2019-10086",10,commons-beanutils:commons-beanutils:1.9.3,"CVE-2014-0114, CVE-2019-10086",OLv24-bom.xml/pkg:maven\commons-beanutils\commons-beanutils:1.9.3?type=jar:c845703de334ddc6b4b3
commons-cli:commons-cli:1.3.1,,10,commons-cli:commons-cli:1.3.1,,OLv24-bom.xml/pkg:maven\commons-cli\commons-cli:1.3.1?type=jar:1303efbc4b181e5a58bf
commons-codec:commons-codec:1.10,BDSA-2012-0001,10,commons-codec:commons-codec:1.10,sonatype-2012-0050,OLv24-bom.xml/pkg:maven\commons-codec\commons-codec:1.10?type=jar:4b95f4897fa13f2cd904
commons-codec:commons-codec:1.6,BDSA-2012-0001,10,commons-codec:commons-codec:1.6,sonatype-2012-0050,OLv24-bom.xml/pkg:maven\commons-codec\commons-codec:1.6?type=jar:b7f0fc8f61ecadeb3695
commons-codec:commons-codec:1.9,BDSA-2012-0001,10,commons-codec:commons-codec:1.9,sonatype-2012-0050,OLv24-bom.xml/pkg:maven\commons-codec\commons-codec:1.9?type=jar:9ce04e34240f674bc726
commons-collections:commons-collections:2.1.1,,10,commons-collections:commons-collections:2.1.1,,OLv24-bom.xml/pkg:maven\commons-collections\commons-collections:2.1.1?type=jar:017c599cfcc98d31ce2d
commons-collections:commons-collections:3.2.2,,10,commons-collections:commons-collections:3.2.2,,OLv24-bom.xml/pkg:maven\commons-collections\commons-collections:3.2.2?type=jar:8ad72fe39fa8c91eaaf1
commons-daemon:commons-daemon:1.2.4,,10,commons-daemon:commons-daemon:1.2.4,,OLv24-bom.xml/pkg:maven\commons-daemon\commons-daemon:1.2.4?type=jar:d60046797e74222fc6df
commons-dbcp:commons-dbcp:1.4,,10,commons-dbcp:commons-dbcp:1.4,sonatype-2020-1349,OLv24-bom.xml/pkg:maven\commons-dbcp\commons-dbcp:1.4?type=jar:30be73c965cc990b153a
